StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,M1_1,M2_1,M3_1,M4_1,M5_1,U1_1,U2_1,U3_1,U4_1,S1_1,S2_1,S3_1,S4_1,S5_1,S6_1,I1_1,I2_1,I3_1,I4_1,I5_1,C1_1,C2_1,C4_1,C4_1,C5_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q12_15,Q12_16,Q12_17,Q12_18,Q12_19,Q12_20,Q12_21,Q12_22,Q12_23,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q13_1,Q14_1,Q15_1,Q16_1,Q17_1,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q13_1,Q14_1,Q15_1,Q16_1,Q17_1,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q23_1,Q24_1,Q25_1,SC0,SC1,SC2,SC3,SC4,SC5,MUSIC- Mellow mean,MUSIC- unpretentious mean,MUSIC- sophisticated mean,MUSIC- intense mean,MUSIC contemporary mean,TIPI_Extroversion,TIPI_Agreeableness,TIPI_Emotional Stability,TIPI_Conscientiousness,TIPI_Openness,Mellow,Unpretentious,Sophisticated,Intense,Contemporary,Create New Field or Choose From Dropdown...,Emotional Mean,Cognitive Mean,Background,EQ score mean,SQ score mean
2021-02-11 08:54:01,2021-02-11 09:21:17,0,79.100.188.22,100,1636,1,2021-02-11 09:21:17,R_Z32rNdirxdKHfax,,,,,42.15130615234375,24.751800537109375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,DIM1998,22,1,1,4,3,4,1,5,4,4,4,4,3,4,2,4,3,2,4,1,4,5,4,3,3,1,3,3,2,6,5,3,2,1,6,3,6,2,5,4,6,4,4,2,6,5,2,7,3,6,3,6,1,5,6,5,5,1,7,5,4,3,4,2,2,1,1,1,3,1,1,4,1,1,5,1,4,2,2,1,3,3,2,3,2,3,2,4,1,3,1,3,1,3,1,3,1,2,3,1,4,3,2,3,1,4,1,4,4,2,3,3,2,1,3,1,1,3,1,1,4,1,2,36,3,12,8,9,4,3.4,4,3,3.6,2.6,1.5,6,4.5,4,2,5.666666666666667,5.666666666666667,13.285714285714286,15.515.5,12.5,,2.4,1.4,2.75,1.2857142857142858,1.3636363636363635
2021-02-11 09:39:13,2021-02-11 09:55:01,0,51.195.150.106,100,947,1,2021-02-11 09:55:01,R_1GDMD4Ha8jTZBdz,,,,,48.8582000732421875,2.3386993408203125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,ALA2001,19,2,1,4,2,5,3,4,2,4,3,2,3,2,2,2,2,3,2,1,2,3,2,2,2,2,2,2,5,3,5,4,5,4,6,5,4,4,5,4,4,4,4,5,4,4,4,2,5,4,5,3,3,5,3,5,3,4,2,4,5,4,4,3,3,3,4,3,3,3,3,3,3,3,2,2,3,3,2,2,2,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,2,2,4,2,3,2,3,3,2,4,1,3,3,3,3,2,3,3,3,3,1,3,3,2,2,3,2,45,9,9,10,8,9,3.6,2.75,2.3333333333333335,2,2,4.5,4.5,4,5,4.5,10,10,15,7.757.75,9.25,,3.4,3.2,2.75,1,1.2666666666666666
2021-02-11 09:52:41,2021-02-11 10:03:43,0,213.205.240.113,100,662,1,2021-02-11 10:03:44,R_2zNskJ9IVrg5qvG,,,,,51.524505615234375,-0.0254974365234375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Hum1996,24,2,1,4,2,4,4,4,1,2,1,2,4,2,1,1,1,3,1,1,2,1,2,4,2,4,5,3,6,5,5,3,6,5,7,6,6,3,5,3,2,1,2,6,2,2,2,2,3,2,6,2,1,4,1,7,2,6,2,7,6,5,4,4,5,4,2,2,3,3,2,4,2,4,2,4,3,4,2,2,2,4,1,3,3,3,2,3,3,3,4,4,1,3,3,2,2,3,3,3,2,2,3,2,1,4,1,2,2,2,4,3,2,3,1,3,1,3,3,2,2,4,2,52,11,12,11,9,9,3.6,1.5,2,1.4,3.6,5.5,6,4.5,5.5,4.5,9,9,6.714285714285714,6.756.75,8.75,,4.4,2.4,3,1.3,1.3181818181818181
2021-02-11 09:50:21,2021-02-11 10:14:28,0,82.132.223.206,100,1447,1,2021-02-11 10:14:29,R_XunmGRyW5p6vVVT,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,MON1995,25,2,1,4,3,3,3,3,2,3,4,3,3,2,2,3,3,3,3,2,2,3,4,3,3,2,3,3,5,5,5,4,7,2,7,6,7,6,4,4,4,5,3,5,2,4,4,1,3,5,3,3,2,7,2,7,6,3,3,7,4,5,5,4,3,3,4,3,3,3,4,3,2,4,4,2,4,3,1,1,2,3,2,4,4,4,1,4,4,4,4,4,2,4,4,3,3,4,4,4,2,3,3,3,1,3,1,3,2,2,3,2,2,3,2,2,1,3,2,2,2,2,2,54,7,12,11,11,13,3.2,3,2.6666666666666665,2.8,2.8,3.5,6,5.5,5.5,6.5,6.666666666666667,6.666666666666667,13.857142857142858,5.755.75,14.25,,4,3.4,3.25,1.6818181818181819,1.2941176470588236
2021-02-11 10:11:29,2021-02-11 10:29:05,0,86.134.122.102,100,1055,1,2021-02-11 10:29:05,R_1kMl1pbtBGSzGyn,,,,,51.5063934326171875,-0.0200042724609375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Moh2000,20,2,1,4,3,5,5,3,1,3,1,1,5,2,1,2,3,5,1,1,1,1,1,2,3,3,4,5,4,3,7,3,5,1,7,7,7,7,1,1,1,3,4,1,1,1,6,1,7,4,1,1,1,6,1,6,1,7,1,7,7,5,5,3,3,3,2,2,2,3,3,4,4,4,4,1,4,3,3,1,2,3,1,4,4,4,3,3,4,4,4,4,1,3,2,2,3,3,4,1,4,2,1,4,1,1,2,4,2,4,2,2,2,3,2,3,1,2,2,2,3,4,1,51,5,10,14,10,12,4,1.5,3,1,3.4,2.5,5,5,7,6,8,8,10.571428571428571,2.52.5,6.75,,3.8,2.4,4,1.6111111111111112,1.4285714285714286
2021-02-11 10:17:11,2021-02-11 10:29:53,0,85.201.87.169,100,762,1,2021-02-11 10:29:54,R_6ihuSMTiRd17s2d,,,,,50.8343963623046875,4.3679962158203125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,"Cir ",1998,2,1,5,5,5,5,5,2,4,4,5,4,4,4,4,5,5,3,4,2,5,4,2,4,4,5,5,6,3,7,3,7,2,7,5,6,7,7,5,5,7,6,5,7,5,5,4,5,7,7,7,6,7,7,7,5,5,7,7,6,4,5,5,4,3,4,1,1,3,2,4,3,3,4,2,4,4,2,1,1,4,1,4,4,3,2,4,4,3,4,3,1,4,3,3,3,4,4,2,2,2,1,4,1,3,3,3,1,2,3,4,2,1,1,1,1,4,2,3,4,2,1,53,8,10,12,9,14,5,3.75,4.333333333333333,3.6,4,4,5,4.5,6,7,11.333333333333334,11.333333333333334,24.142857142857142,14.514.5,14,,4.2,2.2,3.5,1.6363636363636365,1.5333333333333334
2021-02-11 10:53:03,2021-02-11 11:07:46,0,85.255.236.196,100,882,1,2021-02-11 11:07:46,R_2YJxqt5NejHPbDa,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Ali2000,20,1,1,3,3,3,3,4,2,3,2,1,3,3,1,4,3,4,2,1,2,1,3,2,2,5,4,3,6,3,5,7,6,4,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,7,4,2,2,3,6,4,1,3,3,4,4,4,3,4,3,4,1,4,5,2,4,3,1,2,2,3,4,4,3,4,4,3,2,4,2,4,2,3,3,3,4,3,4,3,2,1,3,3,2,3,2,3,2,2,2,2,2,2,2,3,4,2,3,3,3,3,2,44,10,5,7,14,8,3.2,2,3,1.8,3.2,5,2.5,7,3.5,4,4,4,8,55,8.75,,3,3.6,3.5,1.3888888888888888,1.105263157894737
2021-02-11 11:35:31,2021-02-11 11:58:43,0,24.150.221.151,100,1391,1,2021-02-11 11:58:44,R_3h5UP0TxoNdkVAb,,,,,43.447601318359375,-79.66860198974609375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,KIM1998,22,2,1,5,2,4,3,4,5,4,5,2,4,5,4,5,5,4,1,1,3,3,5,3,3,2,3,4,1,3,6,2,7,1,7,5,3,6,4,4,6,6,4,3,4,6,4,5,5,6,4,6,5,6,4,6,3,2,7,6,6,4,5,2,4,2,4,1,1,3,3,4,3,5,4,2,4,4,3,2,2,3,1,4,3,3,2,3,3,3,4,3,3,3,3,3,3,4,3,1,3,2,2,1,2,4,2,2,2,1,3,2,3,2,3,2,1,3,2,2,3,3,3,41,2,10,11,5,13,3.6,4,4.5,2.6,3,1,5,2.5,5.5,6.5,8.666666666666666,8.666666666666666,19.285714285714285,11.7511.75,12,,3.4,2.4,4,1.3,1.2727272727272727
2021-02-11 12:16:58,2021-02-11 12:40:26,0,47.148.168.233,100,1407,1,2021-02-11 12:40:27,R_2WO8MzNueqzT5eM,,,,,34.0348968505859375,-117.618499755859375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Flo1997,23,2,1,5,4,3,4,3,2,1,5,2,5,5,4,4,5,5,5,4,5,5,5,3,4,4,4,4,2,3,7,3,6,1,5,7,6,4,7,2,5,7,2,6,1,6,1,4,4,6,6,6,6,1,5,5,6,1,7,6,7,4,4,4,2,2,5,1,1,4,5,5,5,3,5,2,3,2,4,1,2,4,1,4,4,3,2,2,3,2,4,3,3,4,3,2,3,2,4,3,1,1,4,4,1,4,1,1,3,1,4,4,1,4,1,3,4,1,3,1,1,2,1,44,3,8,14,9,10,3.8,2.5,4.666666666666667,4.8,3.8,1.5,4,4.5,7,5,10,10,15.714285714285714,13.513.5,14.75,,3.2,3.2,4.5,1.4666666666666666,1.8571428571428572
2021-02-11 12:29:42,2021-02-11 12:42:50,0,82.31.172.128,100,787,1,2021-02-11 12:42:50,R_3Nx4aGlBlPPT90q,,,,,51.877105712890625,-0.538299560546875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,RD1995,25,2,1,5,3,5,4,4,1,3,1,1,3,3,2,3,3,4,1,1,2,1,1,3,3,4,4,4,4,6,6,4,4,4,7,5,5,6,4,4,4,5,1,2,1,6,2,1,4,2,4,1,4,5,3,7,4,4,1,7,6,5,5,4,4,3,4,3,3,2,3,4,4,3,4,4,3,4,2,2,2,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,2,4,1,2,2,2,3,3,2,1,2,2,3,1,2,1,2,2,2,2,1,1,2,1,3,3,2,51,8,13,11,9,10,4.2,1.5,3,1.2,3.6,4,6.5,4.5,5.5,5,7.333333333333333,7.333333333333333,12.714285714285714,5.755.75,13.75,,4.2,3,3.75,1.1578947368421053,1.2142857142857142
2021-02-11 12:39:41,2021-02-11 13:22:00,0,99.155.66.226,100,2538,1,2021-02-11 13:22:01,R_1rNYjS3yqXRVdRX,,,,,32.8683929443359375,-96.9384002685546875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Sch1998,23,1,1,3,4,4,5,3,1,3,2,2,3,3,4,3,4,3,4,4,4,5,5,4,2,1,5,1,2,3,6,2,5,3,6,3,3,4,6,5,4,5,2,6,5,6,3,7,4,5,5,5,4,3,6,3,2,5,7,5,7,5,5,2,4,4,3,2,2,3,2,5,4,4,4,3,3,3,4,2,3,4,3,3,3,4,2,2,3,4,3,3,2,3,1,3,2,4,2,1,2,1,3,3,2,4,1,3,2,2,3,2,3,2,3,3,1,2,3,4,3,4,3,37,5,9,9,5,9,3.8,2,3.3333333333333335,4.4,2.6,2.5,4.5,2.5,4.5,4.5,9.333333333333334,9.333333333333334,17.142857142857142,16.2516.25,9.75,,4,2.4,4.25,1.25,1.375
2021-02-11 13:14:25,2021-02-11 13:26:52,0,81.100.231.67,100,746,1,2021-02-11 13:26:52,R_20NWy45M0olG7EF,,,,,51.5758056640625,-0.4248046875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,HAD1998,22,2,1,4,2,3,3,3,2,3,1,3,5,3,2,3,4,4,1,1,1,1,1,2,4,4,4,5,5,5,7,3,6,6,5,5,3,5,1,2,5,5,3,2,3,1,4,1,3,6,1,1,4,5,1,7,7,1,1,7,6,5,4,4,4,4,1,1,3,4,2,2,1,4,5,5,3,3,2,1,3,3,1,3,3,4,1,3,3,3,3,4,2,3,3,3,2,3,3,3,2,4,3,3,1,2,2,3,2,1,1,2,2,2,2,3,3,4,2,4,1,2,3,50,11,10,12,6,11,3,2.25,3.5,1,3.8,5.5,5,3,6,5.5,4.333333333333333,4.333333333333333,16,2.52.5,13,,4.2,2.2,3,1.25,1.2857142857142858
2021-02-11 13:30:27,2021-02-11 13:31:41,0,213.205.197.140,100,74,1,2021-02-11 13:31:42,R_2WCK5UBzara9RzH,,,,,53.552001953125,-1.4871978759765625,anonymous,EN,1,2,1,2,1,2,2,2,2,2,Pen1555,18,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-02-11 13:26:21,2021-02-11 13:46:23,0,73.19.160.169,100,1202,1,2021-02-11 13:46:24,R_1gLVNcbRfy1SOWR,,,,,30.5402069091796875,-84.14459991455078125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,NIS2002,18,3,1,4,5,4,2,4,4,4,5,3,5,5,3,4,5,5,5,2,4,5,5,2,3,4,3,3,6,5,5,3,7,2,5,1,4,7,6,7,5,5,4,5,7,6,5,5,6,7,6,6,6,4,7,4,5,5,6,5,5,4,1,2,5,1,4,1,1,2,3,5,2,5,4,2,2,1,4,3,4,2,2,3,1,3,2,3,3,2,2,1,1,1,1,2,1,2,3,1,4,4,4,4,2,3,4,2,3,1,2,1,2,1,2,1,1,2,1,1,3,3,2,45,8,10,6,7,14,3.8,4,4.5,4.2,3,4,5,3.5,3,7,11.666666666666666,11.666666666666666,23.571428571428573,14.514.5,13,,2.6,2.2,4,1.1428571428571428,1.3076923076923077
2021-02-11 14:02:54,2021-02-11 14:18:25,0,213.205.240.139,100,930,1,2021-02-11 14:18:25,R_1MQGpmwq6PQ6nxo,,,,,51.524505615234375,-0.0254974365234375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,AKT2000,20,2,1,4,2,4,5,4,2,3,2,2,4,3,2,3,4,3,1,1,1,1,3,3,3,4,4,3,6,7,3,3,4,5,6,5,4,3,3,1,1,4,1,4,1,1,1,1,2,3,2,1,2,6,1,6,6,6,1,1,5,5,4,5,5,3,2,3,2,3,3,4,5,3,4,4,3,3,2,1,2,3,2,3,3,3,2,3,4,4,4,4,1,3,3,4,3,3,3,2,2,3,2,1,3,2,3,3,3,3,2,3,3,2,3,2,2,3,2,2,4,3,4,46,11,13,8,7,7,3.8,2.25,3.1666666666666665,1.4,3.4,5.5,6.5,3.5,4,3.5,4.666666666666667,4.666666666666667,7.714285714285714,44,8.75,,4.4,2.6,4,1.3181818181818181,1
2021-02-11 14:15:57,2021-02-11 14:31:26,0,69.121.160.73,100,928,1,2021-02-11 14:31:27,R_1mK8rOZFkbiU41L,,,,,41.070404052734375,-73.44550323486328125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,ROB2001,19,1,1,3,2,2,3,3,1,2,4,2,2,4,1,2,2,3,4,2,4,5,4,3,2,2,4,5,5,6,6,7,7,4,6,6,6,2,5,3,4,3,2,6,4,4,2,3,4,4,4,3,2,5,5,7,5,2,7,4,1,5,5,3,4,2,4,2,2,2,4,5,5,5,5,2,3,3,4,2,3,3,2,4,3,3,2,2,2,3,2,2,1,3,2,3,3,3,2,1,2,1,3,4,1,1,1,3,2,3,2,3,3,2,4,3,4,3,1,3,3,3,2,55,9,12,12,13,9,2.6,2.25,2.3333333333333335,3.8,3.2,4.5,6,6.5,6,4.5,8.666666666666666,8.666666666666666,11.142857142857142,1111,11.75,,3.8,2.8,5,1.1333333333333333,1.3333333333333333
2021-02-11 14:22:07,2021-02-11 14:45:55,0,216.98.85.209,100,1427,1,2021-02-11 14:45:56,R_1HcRzFbTIOZUW5Q,,,,,37.33709716796875,-79.28150177001953125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,WAT1997,23,2,1,4,4,4,3,5,4,4,5,2,3,3,3,4,3,3,4,3,3,5,5,4,3,2,3,2,1,5,1,3,6,1,3,2,3,5,7,4,6,5,3,2,4,5,3,5,4,4,4,5,3,3,7,4,2,1,7,4,6,5,4,4,4,4,3,3,3,4,3,3,4,4,4,5,2,2,4,3,4,3,3,2,3,3,3,1,3,3,2,3,3,3,3,3,3,2,2,1,4,1,2,2,3,2,3,2,3,3,2,3,3,2,2,3,2,2,3,3,2,3,2,30,2,8,3,6,11,4,3.75,3.1666666666666665,4,2.8,1,4,3,1.5,5.5,7.333333333333333,7.333333333333333,15.142857142857142,15.515.5,8.75,,4.2,3.2,3.75,1,1.0833333333333333
2021-02-11 14:43:36,2021-02-11 14:58:32,0,73.123.238.117,100,895,1,2021-02-11 14:58:33,R_2V9O8bHUnNH2YWA,,,,,42.412506103515625,-71.0034027099609375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,HSU1987,33,2,1,3,3,4,1,2,4,1,3,2,4,3,1,4,2,2,5,4,5,5,5,2,4,4,4,1,2,5,6,2,7,1,6,5,3,6,5,1,4,3,1,6,5,5,3,7,5,3,1,5,1,6,6,5,3,1,7,4,4,5,5,4,4,4,4,2,1,5,4,5,5,2,5,4,3,4,4,2,2,3,2,3,2,4,3,1,3,4,3,4,2,2,2,3,2,3,4,1,1,4,3,3,1,4,1,1,1,1,4,1,2,4,2,4,1,4,3,4,1,4,2,43,3,11,11,5,13,2.6,2.5,2.6666666666666665,4.8,3,1.5,5.5,2.5,5.5,6.5,7.666666666666667,7.666666666666667,10.428571428571429,15.515.5,10,,4.4,3.2,4.25,1.2666666666666666,1.7142857142857142
2021-02-11 15:25:06,2021-02-11 15:27:53,0,148.252.128.252,100,167,1,2021-02-11 15:27:53,R_30xfcc8FGrWKX87,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,1,2,1,1,1,1,1,1,1,1,SHI2000,20,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-02-11 14:50:44,2021-02-11 15:32:29,0,85.255.236.243,100,2505,1,2021-02-11 15:32:30,R_Ub9jAjOeHbNrqed,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,JAM2001,18,2,1,3,1,4,4,3,1,2,1,1,3,3,3,4,3,3,1,1,1,1,1,3,4,3,4,5,3,3,4,4,5,4,6,4,4,7,6,4,5,2,1,3,2,6,2,1,2,4,2,5,2,5,2,7,2,1,2,7,2,5,2,4,4,3,4,3,4,4,4,4,2,3,3,2,3,2,2,3,3,3,2,2,3,3,3,3,3,3,4,3,1,2,2,2,3,3,3,1,3,3,2,1,3,3,3,3,2,2,2,1,1,3,4,2,3,3,1,1,1,1,3,44,7,9,8,8,12,3,1.25,3.1666666666666665,1,3.8,3.5,4.5,4,4,6,4.333333333333333,4.333333333333333,9.857142857142858,77,11.75,,3.6,3.8,3,1.1428571428571428,1.2857142857142858
2021-02-11 13:15:00,2021-02-11 15:45:10,0,86.176.6.47,100,9009,1,2021-02-11 15:45:11,R_3hEI6bJDKz9r8zI,,,,,51.5063934326171875,-0.0200042724609375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,MAH2002,18,2,2,3,3,4,2,1,1,3,1,3,3,3,1,2,2,3,1,1,1,2,1,2,2,2,3,4,4,6,6,7,5,5,6,6,7,3,1,1,1,1,4,1,1,1,1,1,4,2,6,1,1,6,1,5,1,6,1,4,5,3,4,3,2,1,1,1,1,4,3,1,2,2,4,2,4,3,3,1,3,2,1,3,4,3,2,2,4,4,4,4,1,3,3,3,2,3,3,1,4,2,1,1,2,2,3,4,4,2,1,1,3,1,3,1,1,3,2,1,4,1,4,55,9,12,12,14,8,2.6,2,2.3333333333333335,1.2,2.6,4.5,6,7,6,4,8.333333333333334,8.333333333333334,4.285714285714286,2.52.5,5,,2.6,2,2.25,1.5294117647058822,1.2
2021-02-11 15:21:59,2021-02-11 15:52:29,0,191.245.94.60,100,1829,1,2021-02-11 15:52:30,R_3MsLV9v6qtKD9lq,,,,,-25.507904052734375,-49.2908935546875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,ODO1991,29,2,1,4,3,4,3,5,3,4,4,4,4,5,3,4,4,5,2,2,3,4,3,3,3,1,1,5,2,5,5,2,4,1,3,6,5,4,2,1,5,5,1,1,3,1,1,5,6,7,3,6,2,7,1,1,6,1,7,6,5,4,4,4,3,2,3,2,2,2,3,1,1,2,5,2,3,3,3,2,2,4,2,4,3,3,2,2,3,3,3,4,2,3,3,3,4,2,2,1,2,2,2,3,2,4,2,1,2,1,3,3,2,2,2,2,2,3,1,2,3,2,4,37,3,8,11,7,8,3.8,3.75,4.166666666666667,2.8,2.6,1.5,4,3.5,5.5,4,8.333333333333334,8.333333333333334,11.285714285714286,8.758.75,10,,3.4,2.4,2.25,1.2105263157894737,1.2142857142857142
2021-02-11 16:00:59,2021-02-11 16:10:17,0,213.205.197.205,100,557,1,2021-02-11 16:10:18,R_22KzDiRVEedg8A5,,,,,53.552001953125,-1.4871978759765625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,RIA1997,24,1,1,4,3,4,4,3,1,3,1,2,3,4,3,2,3,1,1,1,1,1,1,1,1,2,4,1,5,5,5,3,6,3,6,3,5,5,5,5,5,6,4,2,5,3,1,1,5,4,4,1,3,5,1,6,5,6,3,6,7,4,2,3,4,2,1,1,2,2,2,3,2,2,2,3,4,4,2,1,1,4,2,4,3,4,1,3,3,4,3,4,1,4,3,4,3,4,3,2,3,1,4,3,1,4,2,1,1,1,3,2,1,3,2,3,1,3,2,2,2,4,1,46,8,11,8,8,11,3.6,1.75,2.6666666666666665,1,1.8,4,5.5,4,4,5.5,8.333333333333334,8.333333333333334,15,66,11.75,,3,1.6,2.25,1.6363636363636365,1.5789473684210527
2021-02-11 16:00:00,2021-02-11 16:18:58,0,47.6.252.210,100,1138,1,2021-02-11 16:18:59,R_3oUbzCFW4Q9VSfi,,,,,46.2292022705078125,-119.170501708984375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,HEN1996,24,3,2,4,5,5,4,5,2,5,2,4,5,4,3,5,5,5,5,5,4,5,5,4,3,5,4,5,3,3,6,1,6,3,7,5,2,7,7,5,2,6,3,6,7,2,2,5,4,4,6,4,2,5,7,7,2,2,6,5,6,5,5,3,5,5,5,5,2,5,3,5,3,2,5,5,4,3,3,1,2,4,1,4,4,4,1,2,4,4,4,4,1,4,4,4,4,4,2,1,1,1,4,3,1,4,1,1,2,1,4,2,1,3,1,4,1,1,3,4,1,4,1,43,6,10,11,3,13,4.6,3.25,4.5,4.8,4.2,3,5,1.5,5.5,6.5,10,10,15.571428571428571,15.2515.25,7.75,,4.6,4,3.75,1.9,1.8181818181818181
2021-02-11 16:22:44,2021-02-11 16:36:07,0,86.129.52.239,100,803,1,2021-02-11 16:36:07,R_1Qa6Zv6hyjxc3GH,,,,,51.5063934326171875,-0.0200042724609375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,BEG2001,19,2,2,2,1,4,5,3,1,2,1,3,1,1,1,3,2,3,1,1,2,1,2,2,1,3,4,4,5,4,5,2,5,3,6,6,4,5,5,3,4,1,2,7,4,5,1,1,1,1,1,1,1,7,1,7,7,4,3,7,4,4,1,5,3,4,4,3,2,4,4,3,2,2,5,4,3,4,3,2,3,2,1,4,3,3,1,2,2,3,3,4,4,3,3,3,3,2,2,2,4,4,1,2,2,1,2,2,2,2,2,1,2,2,3,3,1,3,3,2,2,2,2,45,8,10,11,6,10,3,1.75,1.8333333333333333,1.4,2.8,4,5,3,5.5,5,4,4,7,66,16,,3.4,3.4,3,1.3333333333333333,1.0909090909090908
2021-02-11 16:49:54,2021-02-11 17:04:13,0,86.176.54.82,100,858,1,2021-02-11 17:04:14,R_1hEcUz6MbCgn9kk,,,,,51.518096923828125,0.194000244140625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,UDD1996,24,1,1,1,5,4,3,4,4,2,3,4,4,4,2,2,3,1,3,1,4,4,2,4,1,5,5,4,2,6,6,1,6,1,6,1,1,1,6,4,3,5,3,5,3,5,2,1,4,4,5,4,3,6,5,7,4,2,7,6,5,4,5,2,3,4,1,2,1,5,2,1,1,3,4,4,3,4,3,2,3,2,1,3,2,3,1,1,1,4,1,3,1,1,1,1,2,2,4,1,1,1,3,1,3,4,1,4,2,2,4,4,3,1,4,1,1,4,1,1,3,2,2,31,3,12,7,2,7,3.4,3.25,2.6666666666666665,2.8,3.8,1.5,6,1,3.5,3.5,9,9,13.285714285714286,9.759.75,12.5,,3.6,2.2,2.25,1.5,1.6666666666666667
2021-02-11 16:15:09,2021-02-11 17:13:36,0,86.150.28.139,100,3507,1,2021-02-11 17:13:37,R_3hGVe4LAFrcV1Ty,,,,,51.68170166015625,-3.769805908203125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,1066,21,2,1,4,2,2,4,2,2,2,4,2,4,4,2,3,4,3,3,2,2,5,5,4,3,4,3,1,2,4,2,3,6,2,4,3,3,5,7,2,2,5,5,7,4,3,1,2,1,1,2,4,2,7,7,6,2,2,7,6,5,4,5,4,5,4,4,3,1,4,3,4,3,4,4,4,4,3,4,3,4,2,2,2,3,4,3,2,2,4,2,3,3,2,2,3,3,2,4,3,3,3,3,2,1,3,1,3,2,1,2,1,3,2,2,3,3,2,2,3,2,3,3,34,4,8,5,6,11,2.8,2.5,3.3333333333333335,3.4,3,2,4,3,2.5,5.5,4.666666666666667,4.666666666666667,10.142857142857142,12.512.5,8.75,,4.4,3,3.75,1.3333333333333333,1.2857142857142858
