StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;id;age;gender;education;M1_1;M2_1;M3_1;M4_1;M5_1;U1_1;U2_1;U3_1;U4_1;S1_1;S2_1;S3_1;S4_1;S5_1;S6_1;I1_1;I2_1;I3_1;I4_1;I5_1;C1_1;C2_1;C4_1;C4_1;C5_1;ext_1;agr_1r;con_1;est_1r;ope_1;ext_2r;agr_2;con_2r;est_2;ope_2r;stomp_1_i;stomp_2_s;stomp_3_s;stomp_4_s;stomp_5_u;stomp_6_m;stomp_7_s;stomp_8_c;stomp_9_s;stomp_10_i;stomp_11_m;stomp_12_s;stomp_13_m;stomp_14_oldies;stomp_15_s;stomp_16_u;stomp_17_i;stomp_18_c;stomp_19_c;stomp_20_u;stomp_21_i;stomp_22_c;stomp_23_soundtrack;uom_1;uom_2r;uom_3;uom_4;uom_5;uom_6;uom_7;uom_8;uom_9;uom_10;uom_11;uom_12r;uom_13;uom_14;uom_15;eq1;eq2;eq3;eq4;eq5;eq6;eq7;eq8;eq9;eq10;eq11;eq12;eq13;eq14;eq15;eq16;eq17;eq18;eq19;eq20;eq21;eq22;sq1;sq2;sq3;sq4;sq5;sq6;sq7;sq8;sq9;sq10;sq11;sq12;sq13;sq14;sq15;sq16;sq17;sq18;sq19;sq20;sq21;sq22;sq23;sq24;sq25;SC0;SC1;SC2;SC3;SC4;SC5;MUSIC- Mellow mean;MUSIC- unpretentious mean;MUSIC- sophisticated mean;MUSIC- intense mean;MUSIC contemporary mean;TIPI_Extroversion;TIPI_Agreeableness;TIPI_Emotional Stability;TIPI_Conscientiousness;TIPI_Openness;Mellow;Unpretentious;Sophisticated;Intense;Contemporary;Create New Field or Choose From Dropdown...;Emotional Mean;Cognitive Mean;Background;EQ score mean;SQ score mean
11.02.21 12:39;11.02.21 13:22;0;99.155.66.226;100;2538;1;11.02.21 13:22;R_1rNYjS3yqXRVdRX;;;;;32,86839294;-96,93840027;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Sch1998;23;1;1;3;4;4;5;3;1;3;2;2;3;3;4;3;4;3;4;4;4;5;5;4;2;1;5;1;2;3;6;2;5;3;6;3;3;4;6;5;4;5;2;6;5;6;3;7;4;5;5;5;4;3;6;3;2;5;7;5;7;5;5;2;4;4;3;2;2;3;2;5;4;4;4;3;3;3;4;2;3;4;3;3;3;4;2;2;3;4;3;3;2;3;1;3;2;4;2;1;2;1;3;3;2;4;1;3;2;2;3;2;3;2;3;3;1;2;3;4;3;4;3;37;5;9;9;5;9;3,8;2;3,333333333;4,4;2,6;2,5;4,5;2,5;4,5;4,5;9,333333333;9,333333333;17,14285714;16.2516.25;9,75;;4;2,4;4,25;1,25;1,375
11.02.21 13:14;11.02.21 13:26;0;81.100.231.67;100;746;1;11.02.21 13:26;R_20NWy45M0olG7EF;;;;;51,57580566;-0,424804688;anonymous;EN;1;1;1;1;1;1;1;1;1;1;HAD1998;22;2;1;4;2;3;3;3;2;3;1;3;5;3;2;3;4;4;1;1;1;1;1;2;4;4;4;5;5;5;7;3;6;6;5;5;3;5;1;2;5;5;3;2;3;1;4;1;3;6;1;1;4;5;1;7;7;1;1;7;6;5;4;4;4;4;1;1;3;4;2;2;1;4;5;5;3;3;2;1;3;3;1;3;3;4;1;3;3;3;3;4;2;3;3;3;2;3;3;3;2;4;3;3;1;2;2;3;2;1;1;2;2;2;2;3;3;4;2;4;1;2;3;50;11;10;12;6;11;3;2,25;3,5;1;3,8;5,5;5;3;6;5,5;4,333333333;4,333333333;16;2.52.5;13;;4,2;2,2;3;1,25;1,285714286
11.02.21 13:26;11.02.21 13:46;0;73.19.160.169;100;1202;1;11.02.21 13:46;R_1gLVNcbRfy1SOWR;;;;;30,54020691;-84,14459991;anonymous;EN;1;1;1;1;1;1;1;1;1;1;NIS2002;18;3;1;4;5;4;2;4;4;4;5;3;5;5;3;4;5;5;5;2;4;5;5;2;3;4;3;3;6;5;5;3;7;2;5;1;4;7;6;7;5;5;4;5;7;6;5;5;6;7;6;6;6;4;7;4;5;5;6;5;5;4;1;2;5;1;4;1;1;2;3;5;2;5;4;2;2;1;4;3;4;2;2;3;1;3;2;3;3;2;2;1;1;1;1;2;1;2;3;1;4;4;4;4;2;3;4;2;3;1;2;1;2;1;2;1;1;2;1;1;3;3;2;45;8;10;6;7;14;3,8;4;4,5;4,2;3;4;5;3,5;3;7;11,66666667;11,66666667;23,57142857;14.514.5;13;;2,6;2,2;4;1,142857143;1,307692308
11.02.21 14:02;11.02.21 14:18;0;213.205.240.139;100;930;1;11.02.21 14:18;R_1MQGpmwq6PQ6nxo;;;;;51,52450562;-0,025497437;anonymous;EN;1;1;1;1;1;1;1;1;1;1;AKT2000;20;2;1;4;2;4;5;4;2;3;2;2;4;3;2;3;4;3;1;1;1;1;3;3;3;4;4;3;6;7;3;3;4;5;6;5;4;3;3;1;1;4;1;4;1;1;1;1;2;3;2;1;2;6;1;6;6;6;1;1;5;5;4;5;5;3;2;3;2;3;3;4;5;3;4;4;3;3;2;1;2;3;2;3;3;3;2;3;4;4;4;4;1;3;3;4;3;3;3;2;2;3;2;1;3;2;3;3;3;3;2;3;3;2;3;2;2;3;2;2;4;3;4;46;11;13;8;7;7;3,8;2,25;3,166666667;1,4;3,4;5,5;6,5;3,5;4;3,5;4,666666667;4,666666667;7,714285714;44;8,75;;4,4;2,6;4;1,318181818;1
11.02.21 14:15;11.02.21 14:31;0;69.121.160.73;100;928;1;11.02.21 14:31;R_1mK8rOZFkbiU41L;;;;;41,07040405;-73,44550323;anonymous;EN;1;1;1;1;1;1;1;1;1;1;ROB2001;19;1;1;3;2;2;3;3;1;2;4;2;2;4;1;2;2;3;4;2;4;5;4;3;2;2;4;5;5;6;6;7;7;4;6;6;6;2;5;3;4;3;2;6;4;4;2;3;4;4;4;3;2;5;5;7;5;2;7;4;1;5;5;3;4;2;4;2;2;2;4;5;5;5;5;2;3;3;4;2;3;3;2;4;3;3;2;2;2;3;2;2;1;3;2;3;3;3;2;1;2;1;3;4;1;1;1;3;2;3;2;3;3;2;4;3;4;3;1;3;3;3;2;55;9;12;12;13;9;2,6;2,25;2,333333333;3,8;3,2;4,5;6;6,5;6;4,5;8,666666667;8,666666667;11,14285714;1111;11,75;;3,8;2,8;5;1,133333333;1,333333333
11.02.21 14:22;11.02.21 14:45;0;216.98.85.209;100;1427;1;11.02.21 14:45;R_1HcRzFbTIOZUW5Q;;;;;37,33709717;-79,28150177;anonymous;EN;1;1;1;1;1;1;1;1;1;1;WAT1997;23;2;1;4;4;4;3;5;4;4;5;2;3;3;3;4;3;3;4;3;3;5;5;4;3;2;3;2;1;5;1;3;6;1;3;2;3;5;7;4;6;5;3;2;4;5;3;5;4;4;4;5;3;3;7;4;2;1;7;4;6;5;4;4;4;4;3;3;3;4;3;3;4;4;4;5;2;2;4;3;4;3;3;2;3;3;3;1;3;3;2;3;3;3;3;3;3;2;2;1;4;1;2;2;3;2;3;2;3;3;2;3;3;2;2;3;2;2;3;3;2;3;2;30;2;8;3;6;11;4;3,75;3,166666667;4;2,8;1;4;3;1,5;5,5;7,333333333;7,333333333;15,14285714;15.515.5;8,75;;4,2;3,2;3,75;1;1,083333333
11.02.21 14:43;11.02.21 14:58;0;73.123.238.117;100;895;1;11.02.21 14:58;R_2V9O8bHUnNH2YWA;;;;;42,4125061;-71,00340271;anonymous;EN;1;1;1;1;1;1;1;1;1;1;HSU1987;33;2;1;3;3;4;1;2;4;1;3;2;4;3;1;4;2;2;5;4;5;5;5;2;4;4;4;1;2;5;6;2;7;1;6;5;3;6;5;1;4;3;1;6;5;5;3;7;5;3;1;5;1;6;6;5;3;1;7;4;4;5;5;4;4;4;4;2;1;5;4;5;5;2;5;4;3;4;4;2;2;3;2;3;2;4;3;1;3;4;3;4;2;2;2;3;2;3;4;1;1;4;3;3;1;4;1;1;1;1;4;1;2;4;2;4;1;4;3;4;1;4;2;43;3;11;11;5;13;2,6;2,5;2,666666667;4,8;3;1,5;5,5;2,5;5,5;6,5;7,666666667;7,666666667;10,42857143;15.515.5;10;;4,4;3,2;4,25;1,266666667;1,714285714
11.02.21 14:50;11.02.21 15:32;0;85.255.236.243;100;2505;1;11.02.21 15:32;R_Ub9jAjOeHbNrqed;;;;;51,49639893;-0,122406006;anonymous;EN;1;1;1;1;1;1;1;1;1;1;JAM2001;18;2;1;3;1;4;4;3;1;2;1;1;3;3;3;4;3;3;1;1;1;1;1;3;4;3;4;5;3;3;4;4;5;4;6;4;4;7;6;4;5;2;1;3;2;6;2;1;2;4;2;5;2;5;2;7;2;1;2;7;2;5;2;4;4;3;4;3;4;4;4;4;2;3;3;2;3;2;2;3;3;3;2;2;3;3;3;3;3;3;4;3;1;2;2;2;3;3;3;1;3;3;2;1;3;3;3;3;2;2;2;1;1;3;4;2;3;3;1;1;1;1;3;44;7;9;8;8;12;3;1,25;3,166666667;1;3,8;3,5;4,5;4;4;6;4,333333333;4,333333333;9,857142857;77;11,75;;3,6;3,8;3;1,142857143;1,285714286
11.02.21 13:15;11.02.21 15:45;0;86.176.6.47;100;9009;1;11.02.21 15:45;R_3hEI6bJDKz9r8zI;;;;;51,50639343;-0,020004272;anonymous;EN;1;1;1;1;1;1;1;1;1;1;MAH2002;18;2;2;3;3;4;2;1;1;3;1;3;3;3;1;2;2;3;1;1;1;2;1;2;2;2;3;4;4;6;6;7;5;5;6;6;7;3;1;1;1;1;4;1;1;1;1;1;4;2;6;1;1;6;1;5;1;6;1;4;5;3;4;3;2;1;1;1;1;4;3;1;2;2;4;2;4;3;3;1;3;2;1;3;4;3;2;2;4;4;4;4;1;3;3;3;2;3;3;1;4;2;1;1;2;2;3;4;4;2;1;1;3;1;3;1;1;3;2;1;4;1;4;55;9;12;12;14;8;2,6;2;2,333333333;1,2;2,6;4,5;6;7;6;4;8,333333333;8,333333333;4,285714286;2.52.5;5;;2,6;2;2,25;1,529411765;1,2
11.02.21 15:21;11.02.21 15:52;0;191.245.94.60;100;1829;1;11.02.21 15:52;R_3MsLV9v6qtKD9lq;;;;;-25,50790405;-49,29089355;anonymous;EN;1;1;1;1;1;1;1;1;1;1;ODO1991;29;2;1;4;3;4;3;5;3;4;4;4;4;5;3;4;4;5;2;2;3;4;3;3;3;1;1;5;2;5;5;2;4;1;3;6;5;4;2;1;5;5;1;1;3;1;1;5;6;7;3;6;2;7;1;1;6;1;7;6;5;4;4;4;3;2;3;2;2;2;3;1;1;2;5;2;3;3;3;2;2;4;2;4;3;3;2;2;3;3;3;4;2;3;3;3;4;2;2;1;2;2;2;3;2;4;2;1;2;1;3;3;2;2;2;2;2;3;1;2;3;2;4;37;3;8;11;7;8;3,8;3,75;4,166666667;2,8;2,6;1,5;4;3,5;5,5;4;8,333333333;8,333333333;11,28571429;8.758.75;10;;3,4;2,4;2,25;1,210526316;1,214285714
11.02.21 16:00;11.02.21 16:10;0;213.205.197.205;100;557;1;11.02.21 16:10;R_22KzDiRVEedg8A5;;;;;53,55200195;-1,487197876;anonymous;EN;1;1;1;1;1;1;1;1;1;1;RIA1997;24;1;1;4;3;4;4;3;1;3;1;2;3;4;3;2;3;1;1;1;1;1;1;1;1;2;4;1;5;5;5;3;6;3;6;3;5;5;5;5;5;6;4;2;5;3;1;1;5;4;4;1;3;5;1;6;5;6;3;6;7;4;2;3;4;2;1;1;2;2;2;3;2;2;2;3;4;4;2;1;1;4;2;4;3;4;1;3;3;4;3;4;1;4;3;4;3;4;3;2;3;1;4;3;1;4;2;1;1;1;3;2;1;3;2;3;1;3;2;2;2;4;1;46;8;11;8;8;11;3,6;1,75;2,666666667;1;1,8;4;5,5;4;4;5,5;8,333333333;8,333333333;15;66;11,75;;3;1,6;2,25;1,636363636;1,578947368
11.02.21 16:00;11.02.21 16:18;0;47.6.252.210;100;1138;1;11.02.21 16:18;R_3oUbzCFW4Q9VSfi;;;;;46,22920227;-119,1705017;anonymous;EN;1;1;1;1;1;1;1;1;1;1;HEN1996;24;3;2;4;5;5;4;5;2;5;2;4;5;4;3;5;5;5;5;5;4;5;5;4;3;5;4;5;3;3;6;1;6;3;7;5;2;7;7;5;2;6;3;6;7;2;2;5;4;4;6;4;2;5;7;7;2;2;6;5;6;5;5;3;5;5;5;5;2;5;3;5;3;2;5;5;4;3;3;1;2;4;1;4;4;4;1;2;4;4;4;4;1;4;4;4;4;4;2;1;1;1;4;3;1;4;1;1;2;1;4;2;1;3;1;4;1;1;3;4;1;4;1;43;6;10;11;3;13;4,6;3,25;4,5;4,8;4,2;3;5;1,5;5,5;6,5;10;10;15,57142857;15.2515.25;7,75;;4,6;4;3,75;1,9;1,818181818
11.02.21 16:22;11.02.21 16:36;0;86.129.52.239;100;803;1;11.02.21 16:36;R_1Qa6Zv6hyjxc3GH;;;;;51,50639343;-0,020004272;anonymous;EN;1;1;1;1;1;1;1;1;1;1;BEG2001;19;2;2;2;1;4;5;3;1;2;1;3;1;1;1;3;2;3;1;1;2;1;2;2;1;3;4;4;5;4;5;2;5;3;6;6;4;5;5;3;4;1;2;7;4;5;1;1;1;1;1;1;1;7;1;7;7;4;3;7;4;4;1;5;3;4;4;3;2;4;4;3;2;2;5;4;3;4;3;2;3;2;1;4;3;3;1;2;2;3;3;4;4;3;3;3;3;2;2;2;4;4;1;2;2;1;2;2;2;2;2;1;2;2;3;3;1;3;3;2;2;2;2;45;8;10;11;6;10;3;1,75;1,833333333;1,4;2,8;4;5;3;5,5;5;4;4;7;66;16;;3,4;3,4;3;1,333333333;1,090909091
11.02.21 16:49;11.02.21 17:04;0;86.176.54.82;100;858;1;11.02.21 17:04;R_1hEcUz6MbCgn9kk;;;;;51,51809692;0,194000244;anonymous;EN;1;1;1;1;1;1;1;1;1;1;UDD1996;24;1;1;1;5;4;3;4;4;2;3;4;4;4;2;2;3;1;3;1;4;4;2;4;1;5;5;4;2;6;6;1;6;1;6;1;1;1;6;4;3;5;3;5;3;5;2;1;4;4;5;4;3;6;5;7;4;2;7;6;5;4;5;2;3;4;1;2;1;5;2;1;1;3;4;4;3;4;3;2;3;2;1;3;2;3;1;1;1;4;1;3;1;1;1;1;2;2;4;1;1;1;3;1;3;4;1;4;2;2;4;4;3;1;4;1;1;4;1;1;3;2;2;31;3;12;7;2;7;3,4;3,25;2,666666667;2,8;3,8;1,5;6;1;3,5;3,5;9;9;13,28571429;9.759.75;12,5;;3,6;2,2;2,25;1,5;1,666666667
11.02.21 16:15;11.02.21 17:13;0;86.150.28.139;100;3507;1;11.02.21 17:13;R_3hGVe4LAFrcV1Ty;;;;;51,68170166;-3,769805908;anonymous;EN;1;1;1;1;1;1;1;1;1;1;1066;21;2;1;4;2;2;4;2;2;2;4;2;4;4;2;3;4;3;3;2;2;5;5;4;3;4;3;1;2;4;2;3;6;2;4;3;3;5;7;2;2;5;5;7;4;3;1;2;1;1;2;4;2;7;7;6;2;2;7;6;5;4;5;4;5;4;4;3;1;4;3;4;3;4;4;4;4;3;4;3;4;2;2;2;3;4;3;2;2;4;2;3;3;2;2;3;3;2;4;3;3;3;3;2;1;3;1;3;2;1;2;1;3;2;2;3;3;2;2;3;2;3;3;34;4;8;5;6;11;2,8;2,5;3,333333333;3,4;3;2;4;3;2,5;5,5;4,666666667;4,666666667;10,14285714;12.512.5;8,75;;4,4;3;3,75;1,333333333;1,285714286
11.02.21 17:24;11.02.21 17:43;0;174.16.184.108;100;1158;1;11.02.21 17:44;R_2WA3GVkjliBgAv7;;;;;39,73010254;-104,9077988;anonymous;EN;1;1;1;1;1;1;1;1;1;1;DIP1988;33;1;1;4;1;3;4;2;3;3;4;3;3;4;3;2;3;4;5;3;4;3;5;3;3;1;5;3;1;6;5;4;5;2;7;5;4;5;4;4;4;4;2;5;4;5;3;6;4;4;4;4;4;4;7;6;6;4;7;4;4;4;3;2;2;1;3;2;3;4;3;4;2;2;5;1;3;3;3;1;2;3;1;4;3;3;1;2;3;3;3;2;1;3;2;3;1;2;4;2;2;4;2;1;1;4;1;3;2;1;1;1;3;3;3;3;2;3;2;2;2;3;1;44;3;13;10;8;10;2,8;3,25;3,166666667;4;3;1,5;6,5;4;5;5;8,333333333;8,333333333;15,14285714;14.2514.25;13,25;;2,4;3;3,25;1,3125;1,461538462
11.02.21 18:48;11.02.21 19:03;0;24.10.254.133;100;880;1;11.02.21 19:03;R_3EMCpFLiQS3I4F8;;;;;40,73109436;-111,8564987;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Dut1998;23;1;1;5;1;5;5;1;2;5;5;5;5;2;4;1;5;3;5;4;5;5;4;3;2;2;4;4;1;7;7;2;7;1;7;7;5;3;7;3;3;7;5;6;7;3;1;5;5;2;5;7;5;5;7;5;5;1;7;5;4;4;5;4;3;1;5;1;1;5;3;5;1;1;5;1;3;4;4;3;3;4;4;4;3;4;2;2;3;2;3;3;1;2;2;3;2;1;3;3;1;1;4;4;1;3;1;1;1;1;3;4;1;4;4;4;1;1;4;4;1;4;1;47;2;14;14;7;10;3,4;4,25;3,333333333;4,6;3;1;7;3,5;7;5;10,33333333;10,33333333;17,14285714;15.515.5;11;;3,4;3;3;1,416666667;1,833333333
11.02.21 19:07;11.02.21 19:26;0;192.248.209.73;100;1161;1;11.02.21 19:26;R_spVT8iZ9czeyqgV;;;;;45,3690033;-63,26300049;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Pet 1993;27;3;2;5;4;4;4;4;1;3;2;4;3;5;5;5;5;5;3;3;5;4;4;2;2;1;5;5;1;7;7;4;4;1;6;3;7;7;7;4;6;6;4;4;7;7;6;7;7;7;7;5;5;4;7;7;4;6;7;7;7;5;5;2;5;5;5;5;5;5;5;5;1;4;4;5;4;3;3;1;1;3;4;4;4;4;2;4;3;3;4;4;2;3;3;3;2;3;4;1;3;3;3;4;2;3;1;3;3;3;4;4;3;2;4;4;1;1;4;2;1;4;1;47;2;13;10;11;11;4,2;2,5;4,666666667;3,8;3;1;6,5;5,5;5;5,5;13;13;23;17.517.5;14,5;;4,4;5;3,5;1,473684211;1,8
11.02.21 19:16;11.02.21 19:37;0;153.33.96.28;100;1268;1;11.02.21 19:37;R_3Hno7sKQWfHkZjq;;;;;33,58650208;-101,8606033;anonymous;EN;1;1;1;1;1;1;1;1;1;1;KER2001;20;1;1;4;4;4;5;5;4;2;4;2;4;4;2;5;4;4;4;2;4;5;5;3;4;3;5;5;4;6;5;3;5;3;6;5;6;6;7;3;4;4;3;6;6;5;2;5;4;6;4;4;2;5;5;6;4;2;7;5;5;5;5;3;5;4;4;2;2;4;4;5;5;5;5;4;3;4;2;1;2;3;1;3;3;3;1;3;4;3;4;3;1;3;2;3;2;3;2;1;2;1;2;2;3;3;2;3;3;2;3;3;3;2;3;1;2;2;2;2;2;3;2;49;7;12;10;9;11;4,4;3;3,833333333;4;4;3,5;6;4,5;5;5,5;8,666666667;8,666666667;13,57142857;14.514.5;11,75;;4,4;3,2;5;1,35;1,083333333
11.02.21 21:24;11.02.21 21:41;0;31.205.220.180;100;987;1;11.02.21 21:41;R_30fbCfUqfrgsZeJ;;;;;56,45970154;-2,977493286;anonymous;EN;1;1;1;1;1;1;1;1;1;1;PHI2000;20;1;1;3;4;3;3;3;3;4;4;4;3;4;2;3;3;3;4;2;4;4;4;2;2;1;2;2;1;7;4;5;4;1;5;2;6;2;6;4;3;4;5;2;4;2;2;5;4;3;4;4;1;6;6;1;2;2;6;2;5;3;4;4;3;1;1;1;1;2;1;5;5;4;3;1;2;2;4;3;3;1;2;2;2;2;2;2;1;2;1;3;1;1;1;2;1;3;3;1;2;3;3;1;2;4;1;4;3;4;3;3;3;1;2;3;2;2;2;1;3;3;3;37;2;12;6;11;6;3,2;3,75;3;3,6;1,8;1;6;5,5;3;3;7,333333333;7,333333333;10,85714286;1414;4,75;;3;1,2;4,25;1,2;1,153846154
11.02.21 23:55;12.02.21 00:13;0;85.216.158.48;100;1072;1;12.02.21 00:13;R_1dc7lhwA6N54chv;;;;;48,18330383;17,03790283;anonymous;EN;1;1;1;1;1;1;1;1;1;1;RYB2001;19;1;1;4;2;3;1;2;2;3;3;3;3;5;1;1;4;5;5;5;5;4;5;1;1;1;1;1;6;3;7;5;7;5;2;1;3;7;6;3;3;7;1;1;2;1;4;7;4;5;4;4;1;1;7;1;5;1;6;4;6;5;4;5;5;5;5;1;4;1;5;5;5;5;5;2;1;3;4;4;4;3;4;1;1;1;3;1;1;1;3;1;3;1;1;1;4;3;4;4;4;1;4;4;1;4;1;1;1;1;4;4;3;4;1;4;1;1;4;3;1;4;1;46;11;5;8;8;14;2,4;2,75;3,166666667;4,8;1;5,5;2,5;4;4;7;7;7;13,71428571;16.516.5;8;;4,8;3,2;5;1,2;1,956521739
12.02.21 01:58;12.02.21 02:14;0;90.222.62.244;100;994;1;12.02.21 02:14;R_vZBO6KVYngTXM5z;;;;;51,47189331;-0,161605835;anonymous;EN;1;1;1;1;1;1;1;1;1;1;MCK2001;19;2;1;1;3;1;4;1;1;2;1;2;3;5;1;1;4;4;1;1;1;1;1;4;5;5;3;5;3;3;7;3;7;1;7;7;7;4;2;1;1;2;2;2;1;2;5;2;2;2;2;2;2;5;1;4;5;4;3;7;2;4;5;3;3;1;1;1;2;1;1;1;5;1;1;1;4;4;2;1;2;4;1;4;4;4;3;1;3;4;4;4;3;4;4;4;4;1;4;1;4;4;1;2;2;2;4;4;4;4;1;1;4;1;2;2;1;1;2;1;4;1;1;49;4;10;14;10;11;2;1,5;3;1;4,4;2;5;5;7;5,5;4;4;9,428571429;4.754.75;11;;3,2;1,2;2;1,833333333;1,666666667
12.02.21 03:19;12.02.21 04:31;0;109.213.26.73;100;4295;1;12.02.21 04:31;R_3lMjolpCIn6ihTJ;;;;;44,37759399;4,70199585;anonymous;EN;1;1;1;1;1;1;1;1;1;1;GIR2000;20;2;1;3;5;5;5;5;4;5;4;5;5;1;3;5;5;5;1;1;3;3;3;1;2;3;3;3;3;7;4;1;7;1;7;3;4;7;6;7;5;7;7;2;7;4;4;1;7;1;4;7;1;7;1;7;7;1;5;6;4;5;5;5;5;5;5;1;3;5;5;5;5;5;5;5;3;4;4;1;2;3;4;4;3;3;2;2;3;3;4;4;1;3;3;3;3;4;4;1;4;3;1;1;4;4;3;4;3;4;1;1;4;3;4;1;1;4;3;1;4;4;4;44;4;14;7;5;14;4,6;4,5;4;2,2;2,4;2;7;2,5;3,5;7;10,33333333;10,33333333;17,42857143;7.257.25;14,75;;5;3,8;5;1,368421053;1,666666667
12.02.21 05:40;12.02.21 05:56;0;84.65.74.156;100;958;1;12.02.21 05:56;R_28IMVJVEfbnc36S;;;;;51,44090271;0,098495483;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Akt2001;19;2;1;4;3;4;3;4;3;4;3;2;3;3;3;3;4;3;2;1;3;3;2;2;3;3;4;3;4;5;6;5;5;5;6;5;6;6;4;3;2;2;2;5;2;2;2;2;4;2;2;4;2;6;2;6;2;2;2;6;5;4;4;2;3;2;3;3;2;3;3;3;1;1;5;2;3;3;2;2;2;3;2;3;3;4;2;1;3;3;4;3;2;3;3;3;2;2;3;1;3;2;3;2;2;4;2;2;3;3;3;3;2;3;2;3;4;2;3;3;3;3;2;53;9;11;11;11;11;3,6;3;3,166666667;2,2;3;4,5;5,5;5,5;5,5;5,5;7;7;8,428571429;6.56.5;8;;3;2,8;2,5;1,105263158;1,055555556
12.02.21 06:06;12.02.21 06:26;0;109.145.5.173;100;1172;1;12.02.21 06:26;R_12LthQ8Za7m9mkG;;;;;51,50639343;-0,020004272;anonymous;EN;1;1;1;1;1;1;1;1;1;1;BEG2001;20;2;2;5;4;5;3;4;4;1;1;1;3;2;1;3;4;2;1;1;1;1;1;3;1;1;4;4;2;5;5;3;5;1;6;7;3;4;1;1;5;5;1;1;1;1;1;1;1;4;4;1;1;5;1;6;5;5;1;6;5;5;5;2;5;2;1;1;2;4;3;4;1;4;3;2;2;2;3;1;2;3;1;4;3;3;2;2;4;4;4;3;2;2;3;3;2;3;4;1;4;2;1;1;1;2;3;4;3;3;1;1;3;1;3;3;1;4;1;1;4;1;4;41;3;11;12;6;9;4,2;1,75;2,5;1;2,6;1,5;5,5;3;6;4,5;4;4;8,285714286;2.52.5;10,25;;3,8;2,2;3;1,375;1,6
12.02.21 09:03;12.02.21 09:21;0;85.255.234.60;100;1096;1;12.02.21 09:21;R_xubhwuYKj0OruNj;;;;;51,49639893;-0,122406006;anonymous;EN;1;1;1;1;1;1;1;1;1;1;AHM2001;20;1;1;4;5;4;4;4;3;4;4;4;3;3;3;4;3;4;4;4;4;4;4;2;2;4;5;4;5;4;4;4;5;3;5;1;5;5;1;1;1;6;6;6;1;1;1;5;7;4;7;5;1;7;1;7;5;1;5;7;5;4;4;3;3;2;1;3;2;2;3;2;2;2;4;2;3;4;2;3;2;3;2;3;3;3;2;3;3;3;3;2;2;3;3;3;2;3;4;1;3;2;4;3;2;4;2;2;3;2;3;3;2;3;2;3;2;3;3;3;3;2;3;41;8;9;5;9;10;4,2;3,75;3,333333333;4;3,4;4;4,5;4,5;2,5;5;13,66666667;13,66666667;8,428571429;7.57.5;11;;3,2;2,2;2,5;1,052631579;1,166666667
12.02.21 11:04;12.02.21 11:23;0;79.229.112.40;100;1131;1;12.02.21 11:23;R_9XFrfhytrEN1Sud;;;;;50,92250061;6,895599365;anonymous;EN;1;1;1;1;1;1;1;1;1;1;MAR2002;19;1;2;5;3;4;3;4;1;4;2;4;4;3;2;3;4;4;3;1;4;5;4;4;4;1;2;1;1;6;3;3;3;1;6;6;5;3;3;3;4;7;1;5;3;4;2;3;3;4;4;5;5;2;4;1;2;6;6;4;7;5;5;4;5;3;3;2;3;5;5;5;4;5;5;5;4;4;3;2;2;3;2;4;4;4;2;2;3;3;4;3;2;3;3;3;4;3;3;4;2;3;3;2;1;4;1;2;1;2;4;2;2;2;2;2;2;2;3;3;2;3;2;37;2;12;9;8;6;3,8;2,75;3,333333333;3,4;2,4;1;6;4;4,5;3;7,333333333;7,333333333;16,42857143;8.758.75;7,25;;4,4;3,6;4,75;1,35;1,3
12.02.21 11:38;12.02.21 11:50;0;92.40.179.47;100;754;1;12.02.21 11:50;R_331ld8mszVzk04U;;;;;51,49639893;-0,122406006;anonymous;EN;1;1;1;1;1;1;1;1;1;1;ELA1996;24;2;1;3;5;4;3;4;4;4;2;3;2;2;2;4;1;3;1;1;2;2;3;2;2;2;3;2;5;5;6;1;6;3;6;4;5;4;5;5;5;1;5;3;2;2;2;1;4;6;1;6;1;6;3;4;6;1;1;6;6;4;4;5;4;4;3;3;3;4;4;4;3;2;5;3;3;4;3;2;2;3;2;3;3;3;2;2;4;4;4;2;1;3;3;3;3;4;3;2;4;2;2;2;3;2;2;3;3;3;2;2;3;2;3;1;2;1;1;2;3;2;3;45;8;11;10;6;10;3,8;3,25;2,333333333;1,8;2,2;4;5,5;3;5;5;5,666666667;5,666666667;9,142857143;6.56.5;11,5;;4,2;3,4;3,5;1,315789474;1,2
